-41.842736	-31.609613	-3.000476	-47.485200	-37.510149	-65.703979	-27.569298	-46.489645	-55.442452	-6.722719
-42.184191	-21.527296	0.836303	-26.117002	-32.264325	-56.801414	-28.866174	-43.381086	-55.218584	-4.144836
-42.504269	-12.832774	4.303730	-10.030303	-27.459895	-49.668768	-30.119301	-40.438135	-55.031643	-1.678048
-42.804558	-5.281948	7.439172	2.335968	-23.036304	-43.770452	-31.329770	-37.637227	-54.877763	0.683739
-43.086539	1.305664	10.274874	11.902509	-18.946493	-38.805677	-32.498679	-34.959440	-54.753533	2.945576
-43.351597	7.069491	12.838958	19.324716	-15.152599	-34.578379	-33.627130	-32.389270	-54.655936	5.111633
-43.601025	12.120075	15.156186	25.090260	-11.623501	-30.948855	-34.716227	-29.913801	-54.582302	7.185343
-43.836025	16.547068	17.248555	29.569476	-8.333290	-27.811754	-35.767075	-27.172128	-54.530258	9.169531
-44.057719	20.424797	19.135766	33.046860	-5.260208	-25.084630	-36.780773	-24.518553	-54.497694	11.066536
-44.267150	23.816168	20.835579	35.742518	-2.385870	-22.701366	-37.758412	-21.943853	-54.482731	12.878310
-44.465286	26.775446	22.364105	37.827502	0.305352	-20.608074	-38.701079	-19.440173	-54.483691	14.606516
-44.653029	29.350205	23.736029	39.435125	2.826824	-18.760334	-39.609845	-17.000815	-54.499074	16.252610
-44.831215	31.582722	24.964783	40.669463	5.190056	-17.121237	-40.485772	-14.620102	-54.527538	17.817917
-45.000620	33.510941	26.062694	41.611847	7.405037	-15.659936	-41.329905	-12.293262	-54.567880	19.303691
-45.161966	35.169145	27.041094	42.325854	9.480519	-14.350528	-42.143273	-10.016345	-54.619020	20.711176
-45.315919	36.588430	27.910415	42.861193	11.424246	-13.171189	-42.926889	-7.786157	-54.679988	22.041650
-45.463098	37.797031	28.680263	43.256712	13.243150	-12.103483	-43.681745	-5.600200	-54.749908	23.296459
-45.604078	38.820557	29.359486	43.542766	14.943514	-11.131802	-44.408814	-3.456623	-54.827995	24.477051
-45.739387	39.682171	29.956226	43.743059	16.531104	-10.242914	-45.109048	-1.354172	-54.913536	25.584992
-45.869519	40.402744	30.477971	43.876094	18.011276	-9.425591	-45.783377	0.707849	-55.005889	26.621983
-45.994928	41.000982	30.931599	43.956305	19.389068	-8.670296	-46.432710	2.729630	-55.104472	27.589861
-46.116036	41.493562	31.323414	43.994946	20.669268	-7.968929	-47.057931	4.710894	-55.208756	28.490603
-46.233230	41.895259	31.659190	44.000787	21.856465	-7.314612	-47.659903	6.650950	-55.318264	29.326318
-46.346873	42.219089	31.944203	43.980663	22.955097	-6.701500	-48.239464	8.548738	-55.432557	30.099237
-46.457297	42.476439	32.183264	43.939892	23.969472	-6.124638	-48.797430	10.402882	-55.551239	30.811698
-46.564809	42.677215	32.380754	43.882617	24.903794	-5.579819	-49.334591	12.211747	-55.673945	31.466131
-46.669695	42.829981	32.540655	43.812061	25.762171	-5.063480	-49.851716	13.973493	-55.800343	32.065038
-46.772218	42.942098	32.666575	43.730734	26.548622	-4.572607	-50.349550	15.686133	-55.930127	32.610970
-46.872620	43.019857	32.761783	43.640588	27.267077	-4.104647	-50.828812	17.347596	-56.063016	33.106512
